_id,userId,timestamp,correct.answers,total.answers,accuracy.rate,test_time,time_1,symbol_1,time_2,symbol_2,time_3,symbol_3,time_4,symbol_4,time_5,symbol_5,time_6,symbol_6,time_7,symbol_7,time_8,symbol_8,time_9,symbol_9,time_10,symbol_10,time_11,symbol_11,time_12,symbol_12,time_13,symbol_13,time_14,symbol_14,time_15,symbol_15,time_16,symbol_16,time_17,symbol_17,time_18,symbol_18,time_19,symbol_19,time_20,symbol_20,time_21,symbol_21,time_22,symbol_22,time_23,symbol_23,time_24,symbol_24,time_25,symbol_25,time_26,symbol_26,time_27,symbol_27,time_28,symbol_28,time_29,symbol_29,time_30,symbol_30,time_31,symbol_31,time_32,symbol_32,time_33,symbol_33,time_34,symbol_34,time_35,symbol_35,time_36,symbol_36,time_37,symbol_37,time_38,symbol_38,time_39,symbol_39,time_40,symbol_40,time_41,symbol_41,time_42,symbol_42,time_43,symbol_43,time_44,symbol_44,time_45,symbol_45,time_46,symbol_46,time_47,symbol_47,time_48,symbol_48,time_49,symbol_49,time_50,symbol_50,time_51,symbol_51,time_52,symbol_52,time_53,symbol_53,time_54,symbol_54,time_55,symbol_55,time_56,symbol_56,time_57,symbol_57,time_58,symbol_58,time_59,symbol_59,time_60,symbol_60,time_61,symbol_61,avg_test,avg_test_ms,hour,day,moment,ms,distract_points,response_ms_med
6qCqdykcsajBSud2s,rbRi3wxxtT43aXeWc,2017-06-04 10:21:43.402,47,49,0.9591836734693877,0 days 00:01:28.519000000,0 days 00:00:01.831000000,plus,0 days 00:00:01.357000000,window,0 days 00:00:01.614000000,star,0 days 00:00:02.965000000,inf,0 days 00:00:01.785000000,window,0 days 00:00:01.781000000,square,0 days 00:00:01.308000000,hamburger,0 days 00:00:02.197000000,inf,0 days 00:00:02.066000000,square,0 days 00:00:01.677000000,mult,0 days 00:00:02.459000000,plus,0 days 00:00:01.591000000,triangle,0 days 00:00:01.948000000,mult,0 days 00:00:01.547000000,square,0 days 00:00:01.398000000,inf,0 days 00:00:01.246000000,circle,0 days 00:00:01.614000000,plus,0 days 00:00:01.786000000,inf,0 days 00:00:01.595000000,plus,0 days 00:00:01.412000000,circle,0 days 00:00:01.728000000,triangle,0 days 00:00:02.978000000,plus,0 days 00:00:01.652000000,square,0 days 00:00:01.274000000,circle,0 days 00:00:01.560000000,plus,0 days 00:00:01.545000000,triangle,0 days 00:00:01.916000000,mult,0 days 00:00:01.385000000,plus,0 days 00:00:01.349000000,star,0 days 00:00:01.310000000,window,0 days 00:00:01.341000000,star,0 days 00:00:01.314000000,plus,0 days 00:00:01.692000000,circle,0 days 00:00:01.896000000,triangle,0 days 00:00:01.343000000,circle,0 days 00:00:02.002000000,inf,0 days 00:00:01.723000000,star,0 days 00:00:02.037000000,hamburger,0 days 00:00:01.909000000,triangle,0 days 00:00:01.319000000,window,0 days 00:00:02.255000000,star,0 days 00:00:01.378000000,window,0 days 00:00:03.587000000,hamburger,0 days 00:00:02.170000000,mult,0 days 00:00:01.767000000,inf,0 days 00:00:02.089000000,star,0 days 00:00:02.518000000,inf,0 days 00:00:02.146000000,star,,,,,,,,,,,,,,,,,,,,,,,,,,,0 days 00:00:03.568959183,3568,10,2017-06-04,10:21:43.402000,1.0,1,1707.5
GCqGRfKJtXKRGCDYg,3ZJxRxNFMbsihHc9n,2017-06-04 15:00:38.098,42,43,0.9767441860465116,0 days 00:01:28.451000000,0 days 00:00:01.854000000,triangle,0 days 00:00:02.139000000,circle,0 days 00:00:01.878000000,plus,0 days 00:00:01.759000000,square,0 days 00:00:01.862000000,inf,0 days 00:00:01.601000000,hamburger,0 days 00:00:02.353000000,plus,0 days 00:00:02.583000000,mult,0 days 00:00:01.711000000,inf,0 days 00:00:02.202000000,mult,0 days 00:00:02.414000000,plus,0 days 00:00:01.916000000,inf,0 days 00:00:03.072000000,circle,0 days 00:00:04.227000000,star,0 days 00:00:01.866000000,circle,0 days 00:00:01.767000000,square,0 days 00:00:01.920000000,circle,0 days 00:00:01.858000000,hamburger,0 days 00:00:01.604000000,circle,0 days 00:00:01.585000000,inf,0 days 00:00:03.901000000,circle,0 days 00:00:01.796000000,square,0 days 00:00:02.044000000,star,0 days 00:00:02.087000000,mult,0 days 00:00:02.253000000,star,0 days 00:00:01.934000000,window,0 days 00:00:02.110000000,star,0 days 00:00:02.440000000,plus,0 days 00:00:01.811000000,hamburger,0 days 00:00:02.873000000,window,0 days 00:00:01.659000000,hamburger,0 days 00:00:02.124000000,star,0 days 00:00:01.393000000,inf,0 days 00:00:01.520000000,window,0 days 00:00:01.733000000,triangle,0 days 00:00:01.597000000,star,0 days 00:00:01.527000000,circle,0 days 00:00:01.774000000,mult,0 days 00:00:01.590000000,square,0 days 00:00:01.308000000,plus,0 days 00:00:03.124000000,hamburger,0 days 00:00:01.693000000,plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0 days 00:00:04.067744186,4067,15,2017-06-04,15:00:38.098000,1.0,2,1864.0
ckJc5xmt9i7D7rfsD,sJ9hRX2KdkmtQNNmd,2017-06-04 19:01:34.590,44,45,0.9777777777777777,0 days 00:01:21.996000000,0 days 00:00:02.837000000,inf,0 days 00:00:02.111000000,triangle,0 days 00:00:01.906000000,plus,0 days 00:00:01.792000000,hamburger,0 days 00:00:04.796000000,star,0 days 00:00:01.843000000,mult,0 days 00:00:01.203000000,triangle,0 days 00:00:01.738000000,inf,0 days 00:00:02.880000000,mult,0 days 00:00:01.402000000,window,0 days 00:00:01.492000000,star,0 days 00:00:01.609000000,mult,0 days 00:00:01.515000000,inf,0 days 00:00:01.412000000,window,0 days 00:00:01.572000000,square,0 days 00:00:01.449000000,circle,0 days 00:00:01.939000000,inf,0 days 00:00:01.319000000,mult,0 days 00:00:01.981000000,square,0 days 00:00:02.168000000,plus,0 days 00:00:01.352000000,window,0 days 00:00:01.392000000,inf,0 days 00:00:01.390000000,square,0 days 00:00:01.720000000,plus,0 days 00:00:01.995000000,circle,0 days 00:00:01.514000000,square,0 days 00:00:02.223000000,hamburger,0 days 00:00:03.062000000,square,0 days 00:00:01.790000000,mult,0 days 00:00:01.403000000,hamburger,0 days 00:00:01.472000000,square,0 days 00:00:02.111000000,star,0 days 00:00:01.532000000,hamburger,0 days 00:00:01.357000000,square,0 days 00:00:01.635000000,circle,0 days 00:00:01.858000000,square,0 days 00:00:01.076000000,star,0 days 00:00:02.203000000,triangle,0 days 00:00:01.500000000,star,0 days 00:00:00.080000000,window,0 days 00:00:02.017000000,mult,0 days 00:00:01.556000000,triangle,0 days 00:00:02.077000000,plus,0 days 00:00:02.501000000,hamburger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0 days 00:00:03.595022222,3595,19,2017-06-04,19:01:34.590000,1.0,3,1677.5
Miw6TKELhRALm7XvK,qs5XkSepn4qjBpzck,2017-06-04 21:51:10.872,39,40,0.975,0 days 00:01:28.556000000,0 days 00:00:02.062000000,square,0 days 00:00:01.956000000,window,0 days 00:00:01.528000000,square,0 days 00:00:01.560000000,window,0 days 00:00:01.867000000,circle,0 days 00:00:02.349000000,mult,0 days 00:00:02.006000000,circle,0 days 00:00:02.596000000,hamburger,0 days 00:00:02.319000000,star,0 days 00:00:01.982000000,circle,0 days 00:00:01.853000000,square,0 days 00:00:01.701000000,triangle,0 days 00:00:01.491000000,square,0 days 00:00:03.110000000,plus,0 days 00:00:03.132000000,hamburger,0 days 00:00:03.125000000,mult,0 days 00:00:03.293000000,hamburger,0 days 00:00:02.041000000,circle,0 days 00:00:02.217000000,hamburger,0 days 00:00:02.470000000,triangle,0 days 00:00:02.666000000,inf,0 days 00:00:02.320000000,window,0 days 00:00:02.214000000,inf,0 days 00:00:02.125000000,hamburger,0 days 00:00:01.683000000,mult,0 days 00:00:02.077000000,star,0 days 00:00:02.983000000,plus,0 days 00:00:01.931000000,hamburger,0 days 00:00:02.932000000,triangle,0 days 00:00:01.503000000,hamburger,0 days 00:00:01.993000000,window,0 days 00:00:01.524000000,hamburger,0 days 00:00:01.572000000,circle,0 days 00:00:01.637000000,hamburger,0 days 00:00:02.325000000,triangle,0 days 00:00:01.684000000,square,0 days 00:00:02.443000000,mult,0 days 00:00:01.694000000,inf,0 days 00:00:02.117000000,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0 days 00:00:04.315925000,4315,21,2017-06-04,21:51:10.872000,0.0,4,2062.0
PL8WTH4ermmPqySAs,eobt3CosDzEtxWW5P,2017-06-05 05:28:13.727,37,38,0.9736842105263158,0 days 00:01:26.903000000,0 days 00:00:02.200000000,circle,0 days 00:00:02.375000000,plus,0 days 00:00:01.817000000,star,0 days 00:00:02.564000000,mult,0 days 00:00:02.122000000,triangle,0 days 00:00:02.028000000,square,0 days 00:00:01.784000000,mult,0 days 00:00:02.493000000,plus,0 days 00:00:02.092000000,triangle,0 days 00:00:01.890000000,square,0 days 00:00:02.767000000,hamburger,0 days 00:00:02.080000000,window,0 days 00:00:01.924000000,star,0 days 00:00:02.322000000,hamburger,0 days 00:00:02.458000000,triangle,0 days 00:00:02.662000000,plus,0 days 00:00:03.000000000,triangle,0 days 00:00:02.473000000,hamburger,0 days 00:00:02.638000000,inf,0 days 00:00:02.268000000,square,0 days 00:00:02.306000000,hamburger,0 days 00:00:02.096000000,square,0 days 00:00:02.410000000,plus,0 days 00:00:01.994000000,window,0 days 00:00:01.826000000,square,0 days 00:00:01.592000000,triangle,0 days 00:00:02.501000000,mult,0 days 00:00:01.874000000,star,0 days 00:00:02.352000000,inf,0 days 00:00:01.637000000,star,0 days 00:00:02.773000000,mult,0 days 00:00:01.827000000,inf,0 days 00:00:02.330000000,square,0 days 00:00:02.579000000,hamburger,0 days 00:00:02.114000000,star,0 days 00:00:04.213000000,plus,0 days 00:00:02.814000000,inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0 days 00:00:04.528894736,4528,5,2017-06-05,05:28:13.727000,1.0,1,2306.0
qqLG92QsM6KjYzjre,eobt3CosDzEtxWW5P,2017-06-06 15:07:30.487,39,39,1.0,0 days 00:01:23.330000000,0 days 00:00:02.292000000,window,0 days 00:00:02.097000000,triangle,0 days 00:00:02.169000000,star,0 days 00:00:01.738000000,plus,0 days 00:00:02.043000000,inf,0 days 00:00:01.724000000,square,0 days 00:00:02.005000000,plus,0 days 00:00:02.203000000,inf,0 days 00:00:01.632000000,square,0 days 00:00:02.121000000,window,0 days 00:00:02.120000000,star,0 days 00:00:02.311000000,plus,0 days 00:00:02.122000000,hamburger,0 days 00:00:02.388000000,circle,0 days 00:00:02.385000000,square,0 days 00:00:02.802000000,window,0 days 00:00:02.363000000,star,0 days 00:00:02.296000000,inf,0 days 00:00:01.563000000,square,0 days 00:00:02.041000000,star,0 days 00:00:02.173000000,circle,0 days 00:00:02.314000000,triangle,0 days 00:00:02.104000000,hamburger,0 days 00:00:02.160000000,circle,0 days 00:00:03.197000000,mult,0 days 00:00:01.970000000,plus,0 days 00:00:02.137000000,mult,0 days 00:00:01.860000000,star,0 days 00:00:01.516000000,square,0 days 00:00:02.023000000,circle,0 days 00:00:02.231000000,mult,0 days 00:00:01.878000000,window,0 days 00:00:02.840000000,inf,0 days 00:00:02.348000000,mult,0 days 00:00:02.169000000,window,0 days 00:00:01.675000000,square,0 days 00:00:01.812000000,inf,0 days 00:00:02.131000000,hamburger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0 days 00:00:04.212384615,4212,15,2017-06-06,15:07:30.487000,1.0,0,2126.5
zK34Jjr8SkZ3QZ4B2,rbRi3wxxtT43aXeWc,2017-06-06 17:23:11.286,47,47,1.0,0 days 00:01:29.813000000,0 days 00:00:01.711000000,plus,0 days 00:00:01.472000000,hamburger,0 days 00:00:01.491000000,inf,0 days 00:00:01.791000000,plus,0 days 00:00:01.504000000,window,0 days 00:00:03.112000000,square,0 days 00:00:02.094000000,mult,0 days 00:00:01.408000000,window,0 days 00:00:01.479000000,inf,0 days 00:00:01.506000000,triangle,0 days 00:00:01.913000000,plus,0 days 00:00:02.429000000,hamburger,0 days 00:00:01.881000000,inf,0 days 00:00:02.089000000,hamburger,0 days 00:00:01.501000000,window,0 days 00:00:01.518000000,square,0 days 00:00:03.167000000,star,0 days 00:00:01.969000000,mult,0 days 00:00:01.572000000,circle,0 days 00:00:01.926000000,hamburger,0 days 00:00:01.686000000,star,0 days 00:00:02.832000000,square,0 days 00:00:01.627000000,inf,0 days 00:00:02.762000000,mult,0 days 00:00:01.764000000,plus,0 days 00:00:02.047000000,triangle,0 days 00:00:01.551000000,inf,0 days 00:00:02.213000000,hamburger,0 days 00:00:02.047000000,mult,0 days 00:00:02.056000000,triangle,0 days 00:00:01.890000000,hamburger,0 days 00:00:02.189000000,mult,0 days 00:00:01.918000000,window,0 days 00:00:01.643000000,hamburger,0 days 00:00:01.574000000,plus,0 days 00:00:01.803000000,mult,0 days 00:00:01.395000000,star,0 days 00:00:01.658000000,hamburger,0 days 00:00:01.413000000,plus,0 days 00:00:01.898000000,triangle,0 days 00:00:02.081000000,plus,0 days 00:00:01.644000000,inf,0 days 00:00:02.370000000,square,0 days 00:00:01.657000000,circle,0 days 00:00:01.387000000,window,0 days 00:00:02.184000000,mult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0 days 00:00:03.758191489,3758,17,2017-06-06,17:23:11.286000,1.0,1,1797.0
CiGeDkdpZEfndJJuZ,iPppckgzp8sRDpzfy,2017-06-06 20:44:56.490,34,34,1.0,0 days 00:01:24.810000000,0 days 00:00:02.392000000,mult,0 days 00:00:05.693000000,star,0 days 00:00:05.681000000,window,0 days 00:00:02.129000000,mult,0 days 00:00:02.111000000,triangle,0 days 00:00:02.134000000,square,0 days 00:00:02.234000000,circle,0 days 00:00:01.621000000,window,0 days 00:00:02.077000000,inf,0 days 00:00:02.152000000,window,0 days 00:00:01.527000000,star,0 days 00:00:01.210000000,window,0 days 00:00:02.694000000,plus,0 days 00:00:01.885000000,mult,0 days 00:00:02.271000000,circle,0 days 00:00:01.622000000,triangle,0 days 00:00:01.907000000,hamburger,0 days 00:00:02.167000000,circle,0 days 00:00:02.209000000,mult,0 days 00:00:01.854000000,square,0 days 00:00:02.495000000,star,0 days 00:00:02.264000000,inf,0 days 00:00:01.422000000,circle,0 days 00:00:07.423000000,window,0 days 00:00:02.284000000,mult,0 days 00:00:02.096000000,hamburger,0 days 00:00:03.906000000,plus,0 days 00:00:01.083000000,circle,0 days 00:00:03.610000000,triangle,0 days 00:00:02.224000000,hamburger,0 days 00:00:02.857000000,inf,0 days 00:00:02.843000000,hamburger,0 days 00:00:01.202000000,window,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0 days 00:00:04.943794117,4943,20,2017-06-06,20:44:56.490000,1.0,5,2167.0
5BKpRKvXWJvq7Z66t,eobt3CosDzEtxWW5P,2017-06-07 10:02:35.872,36,37,0.972972972972973,0 days 00:01:28.141000000,0 days 00:00:02.418000000,window,0 days 00:00:02.437000000,square,0 days 00:00:02.637000000,hamburger,0 days 00:00:02.274000000,window,0 days 00:00:02.029000000,star,0 days 00:00:01.956000000,window,0 days 00:00:02.402000000,plus,0 days 00:00:02.426000000,triangle,0 days 00:00:02.149000000,inf,0 days 00:00:02.257000000,triangle,0 days 00:00:02.237000000,hamburger,0 days 00:00:02.253000000,window,0 days 00:00:02.624000000,triangle,0 days 00:00:01.832000000,plus,0 days 00:00:02.419000000,circle,0 days 00:00:03.179000000,star,0 days 00:00:02.206000000,triangle,0 days 00:00:02.361000000,circle,0 days 00:00:02.886000000,square,0 days 00:00:02.228000000,plus,0 days 00:00:03.705000000,star,0 days 00:00:02.989000000,hamburger,0 days 00:00:02.193000000,circle,0 days 00:00:03.233000000,square,0 days 00:00:02.151000000,hamburger,0 days 00:00:01.818000000,circle,0 days 00:00:01.639000000,window,0 days 00:00:03.130000000,triangle,0 days 00:00:02.263000000,window,0 days 00:00:02.779000000,mult,0 days 00:00:01.944000000,circle,0 days 00:00:02.058000000,mult,0 days 00:00:02.169000000,inf,0 days 00:00:01.604000000,circle,0 days 00:00:02.510000000,inf,0 days 00:00:02.271000000,square,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0 days 00:00:04.697486486,4697,10,2017-06-07,10:02:35.872000,1.0,1,2267.0
sWbo2jknA87DaGQBB,3ZJxRxNFMbsihHc9n,2017-06-07 10:54:44.577,43,43,1.0,0 days 00:01:25.762000000,0 days 00:00:02.088000000,inf,0 days 00:00:02.028000000,circle,0 days 00:00:02.231000000,window,0 days 00:00:02.135000000,star,0 days 00:00:02.197000000,square,0 days 00:00:02.471000000,mult,0 days 00:00:01.660000000,window,0 days 00:00:01.955000000,mult,0 days 00:00:02.090000000,plus,0 days 00:00:01.949000000,hamburger,0 days 00:00:01.978000000,star,0 days 00:00:01.566000000,circle,0 days 00:00:02.100000000,square,0 days 00:00:02.262000000,triangle,0 days 00:00:02.336000000,mult,0 days 00:00:01.861000000,hamburger,0 days 00:00:03.804000000,mult,0 days 00:00:01.900000000,plus,0 days 00:00:01.710000000,circle,0 days 00:00:01.829000000,inf,0 days 00:00:01.507000000,square,0 days 00:00:02.444000000,triangle,0 days 00:00:01.813000000,plus,0 days 00:00:01.670000000,hamburger,0 days 00:00:02.233000000,mult,0 days 00:00:02.281000000,hamburger,0 days 00:00:01.822000000,star,0 days 00:00:01.666000000,mult,0 days 00:00:01.773000000,window,0 days 00:00:01.816000000,circle,0 days 00:00:02.077000000,inf,0 days 00:00:01.769000000,hamburger,0 days 00:00:03.274000000,triangle,0 days 00:00:01.884000000,window,0 days 00:00:01.669000000,star,0 days 00:00:02.581000000,mult,0 days 00:00:01.623000000,plus,0 days 00:00:01.454000000,circle,0 days 00:00:01.572000000,plus,0 days 00:00:01.768000000,window,0 days 00:00:01.422000000,square,0 days 00:00:01.843000000,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0 days 00:00:03.950534883,3950,10,2017-06-07,10:54:44.577000,1.0,2,1892.0
j6N3QmtWhnJWQzHx6,rbRi3wxxtT43aXeWc,2017-06-07 16:45:21.994,49,49,1.0,0 days 00:01:29.659000000,0 days 00:00:02.272000000,star,0 days 00:00:01.853000000,window,0 days 00:00:02.054000000,triangle,0 days 00:00:02.288000000,circle,0 days 00:00:01.625000000,square,0 days 00:00:01.745000000,circle,0 days 00:00:01.660000000,star,0 days 00:00:01.236000000,circle,0 days 00:00:01.532000000,mult,0 days 00:00:01.474000000,window,0 days 00:00:01.471000000,hamburger,0 days 00:00:01.470000000,star,0 days 00:00:02.436000000,window,0 days 00:00:01.767000000,mult,0 days 00:00:01.594000000,inf,0 days 00:00:01.702000000,circle,0 days 00:00:01.900000000,square,0 days 00:00:02.511000000,hamburger,0 days 00:00:02.057000000,square,0 days 00:00:01.341000000,inf,0 days 00:00:02.056000000,triangle,0 days 00:00:01.729000000,hamburger,0 days 00:00:01.361000000,window,0 days 00:00:02.075000000,mult,0 days 00:00:01.596000000,hamburger,0 days 00:00:01.412000000,window,0 days 00:00:01.422000000,hamburger,0 days 00:00:01.690000000,circle,0 days 00:00:02.201000000,inf,0 days 00:00:01.423000000,window,0 days 00:00:01.201000000,hamburger,0 days 00:00:01.645000000,circle,0 days 00:00:02.018000000,square,0 days 00:00:01.241000000,circle,0 days 00:00:01.796000000,triangle,0 days 00:00:01.680000000,square,0 days 00:00:01.846000000,triangle,0 days 00:00:03.520000000,mult,0 days 00:00:01.858000000,square,0 days 00:00:02.149000000,circle,0 days 00:00:02.928000000,star,0 days 00:00:01.448000000,hamburger,0 days 00:00:01.759000000,plus,0 days 00:00:02.597000000,circle,0 days 00:00:01.375000000,window,0 days 00:00:01.780000000,square,0 days 00:00:01.667000000,star,0 days 00:00:02.168000000,plus,,,,,,,,,,,,,,,,,,,,,,,,,,,0 days 00:00:03.618122448,3618,16,2017-06-07,16:45:21.994000,1.0,1,1737.0
Rn34F5y48ZkAni5Qo,sJ9hRX2KdkmtQNNmd,2017-06-07 17:36:44.359,51,51,1.0,0 days 00:01:28.279000000,0 days 00:00:05.710000000,inf,0 days 00:00:02.647000000,plus,0 days 00:00:01.842000000,circle,0 days 00:00:03.803000000,star,0 days 00:00:01.655000000,inf,0 days 00:00:02.607000000,star,0 days 00:00:01.285000000,inf,0 days 00:00:01.668000000,plus,0 days 00:00:01.587000000,hamburger,0 days 00:00:02.357000000,circle,0 days 00:00:01.349000000,window,0 days 00:00:01.685000000,circle,0 days 00:00:01.835000000,window,0 days 00:00:01.527000000,plus,0 days 00:00:01.370000000,circle,0 days 00:00:01.231000000,triangle,0 days 00:00:01.109000000,window,0 days 00:00:02.404000000,square,0 days 00:00:01.424000000,hamburger,0 days 00:00:01.492000000,triangle,0 days 00:00:01.289000000,inf,0 days 00:00:01.836000000,mult,0 days 00:00:01.688000000,hamburger,0 days 00:00:01.629000000,mult,0 days 00:00:01.276000000,window,0 days 00:00:01.807000000,mult,0 days 00:00:01.385000000,circle,0 days 00:00:01.302000000,inf,0 days 00:00:01.928000000,star,0 days 00:00:01.339000000,triangle,0 days 00:00:01.089000000,star,0 days 00:00:01.537000000,plus,0 days 00:00:01.407000000,circle,0 days 00:00:01.597000000,square,0 days 00:00:01.854000000,inf,0 days 00:00:02.074000000,circle,0 days 00:00:01.102000000,inf,0 days 00:00:01.426000000,triangle,0 days 00:00:01.699000000,mult,0 days 00:00:02.716000000,square,0 days 00:00:01.019000000,inf,0 days 00:00:01.691000000,plus,0 days 00:00:01.504000000,circle,0 days 00:00:01.167000000,inf,0 days 00:00:01.340000000,triangle,0 days 00:00:01.954000000,square,0 days 00:00:01.161000000,window,0 days 00:00:01.207000000,circle,0 days 00:00:01.719000000,mult,0 days 00:00:01.501000000,hamburger,,,,,,,,,,,,,,,,,,,,,,,0 days 00:00:03.433509803,3433,17,2017-06-07,17:36:44.359000,1.0,2,1562.0
u8QYde25CSEmJqJKw,rbRi3wxxtT43aXeWc,2017-06-08 17:48:20.094,49,49,1.0,0 days 00:01:28.441000000,0 days 00:00:01.560000000,square,0 days 00:00:01.335000000,window,0 days 00:00:01.873000000,circle,0 days 00:00:01.355000000,triangle,0 days 00:00:02.325000000,star,0 days 00:00:02.033000000,inf,0 days 00:00:01.762000000,hamburger,0 days 00:00:02.024000000,star,0 days 00:00:01.680000000,mult,0 days 00:00:01.687000000,hamburger,0 days 00:00:01.455000000,window,0 days 00:00:01.554000000,circle,0 days 00:00:01.936000000,square,0 days 00:00:02.422000000,mult,0 days 00:00:01.421000000,window,0 days 00:00:01.508000000,mult,0 days 00:00:01.646000000,window,0 days 00:00:01.718000000,mult,0 days 00:00:01.491000000,triangle,0 days 00:00:01.918000000,circle,0 days 00:00:02.113000000,star,0 days 00:00:01.717000000,plus,0 days 00:00:02.095000000,star,0 days 00:00:01.785000000,circle,0 days 00:00:02.453000000,mult,0 days 00:00:01.383000000,window,0 days 00:00:01.882000000,circle,0 days 00:00:01.394000000,window,0 days 00:00:01.795000000,mult,0 days 00:00:01.348000000,hamburger,0 days 00:00:01.556000000,triangle,0 days 00:00:01.573000000,circle,0 days 00:00:01.653000000,plus,0 days 00:00:02.183000000,square,0 days 00:00:02.263000000,plus,0 days 00:00:01.546000000,mult,0 days 00:00:01.878000000,plus,0 days 00:00:01.754000000,inf,0 days 00:00:01.906000000,hamburger,0 days 00:00:02.090000000,plus,0 days 00:00:01.371000000,triangle,0 days 00:00:02.087000000,star,0 days 00:00:01.463000000,circle,0 days 00:00:02.370000000,hamburger,0 days 00:00:02.093000000,circle,0 days 00:00:01.366000000,hamburger,0 days 00:00:01.637000000,triangle,0 days 00:00:01.678000000,star,,,,,,,,,,,,,,,,,,,,,,,,,,,0 days 00:00:03.542367346,3542,17,2017-06-08,17:48:20.094000,1.0,0,1717.5
